age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country
20,5,243986,15,10,4,9,3,4,0,0,0,20,38
27,2,128730,8,11,4,3,1,4,1,10520,0,65,11
24,2,146706,15,10,4,7,1,4,0,0,0,30,38
64,4,47462,15,10,4,9,1,4,0,0,0,35,38
29,0,119848,9,13,4,9,1,4,0,0,0,40,38
52,4,63004,12,14,2,3,0,1,1,0,0,40,29
39,2,70240,4,3,3,7,4,1,0,0,0,40,29
41,2,208330,15,10,2,11,0,4,1,0,0,51,38
33,2,238381,15,10,4,2,1,2,1,8614,0,40,38
28,2,119545,15,10,2,3,3,4,1,7688,0,50,38
29,2,31166,11,9,0,9,1,3,0,0,0,30,10
20,2,170038,11,9,4,11,1,4,0,0,0,40,38
32,2,202729,11,9,2,13,3,4,1,0,0,40,38
30,2,378009,12,14,2,3,0,4,1,0,0,50,38
28,2,207513,11,9,4,11,3,4,1,0,0,48,38
78,3,237294,11,9,6,11,1,4,1,0,0,45,38
41,4,174395,10,16,2,9,0,4,1,15024,0,55,38
57,3,195835,11,9,2,3,0,4,1,0,0,40,38
26,2,167350,2,8,4,5,3,4,1,0,0,40,38
20,2,385077,2,8,4,6,3,4,1,0,0,40,38
32,2,116677,11,9,2,2,0,4,1,0,0,40,38
58,2,138285,7,12,2,2,0,4,1,0,1740,40,38
31,2,223212,11,9,2,7,0,4,1,0,0,40,25
28,4,119793,11,9,4,7,1,4,1,0,0,40,38
22,2,199419,11,9,2,11,5,4,0,0,0,40,38
27,2,133937,15,10,4,3,1,4,1,0,0,45,38
19,2,285263,11,9,4,0,3,4,1,0,0,40,38
24,2,275395,11,9,2,6,0,4,1,0,0,50,38
44,2,32185,11,9,4,13,4,4,1,0,0,70,38
42,2,138634,11,9,2,11,0,4,1,0,0,40,38
31,2,326862,15,10,0,2,3,2,1,0,0,40,38
17,2,25690,0,6,4,7,3,4,0,0,0,10,38
54,2,326156,15,10,2,2,0,4,1,0,0,40,38
26,2,139992,9,13,4,9,1,4,0,0,0,40,38
35,2,161637,10,16,2,9,0,1,1,0,1902,40,35
35,2,84787,9,13,2,7,0,4,1,0,0,40,38
61,0,221943,15,10,2,0,0,4,1,9386,0,40,38
28,3,114053,15,10,4,3,1,4,1,0,0,30,38
61,4,243493,11,9,2,7,0,2,1,0,0,12,38
34,2,127610,9,13,4,9,3,4,0,0,0,15,38
31,2,157078,0,6,4,0,4,4,0,0,0,40,38
33,2,117186,9,13,2,3,0,4,1,0,0,45,38
36,2,222584,11,9,0,0,4,2,0,0,0,40,38
42,2,318947,11,9,0,6,1,4,0,0,0,40,38
46,5,27243,10,16,2,9,0,4,1,7688,0,45,38
26,2,167350,11,9,4,7,2,4,1,0,0,30,38
22,5,151991,15,10,4,12,3,4,1,0,0,20,38
37,2,49626,8,11,2,12,0,4,1,0,0,43,38
45,2,81132,15,10,2,12,0,1,1,0,0,55,38
18,2,251923,1,7,4,11,3,4,0,0,0,15,38
20,2,212582,15,10,4,7,3,4,0,0,0,16,38
18,2,115815,11,9,4,6,3,4,1,0,0,20,38
73,4,161251,11,9,6,2,1,4,1,0,0,24,38
33,2,182423,11,9,0,7,4,2,1,0,0,40,38
47,4,145290,11,9,2,3,0,4,1,0,2415,50,38
44,2,456236,12,14,2,0,0,4,1,0,0,40,38
53,2,141388,1,7,2,2,0,4,1,0,0,40,38
46,2,133616,15,10,0,0,4,4,0,0,0,40,38
41,0,36651,12,14,2,3,0,4,1,0,1848,40,38
45,2,186272,11,9,2,5,0,2,1,7298,0,40,38
51,0,106257,7,12,2,12,0,2,1,0,0,40,38
20,2,138938,15,10,4,9,3,4,0,0,0,10,38
35,2,114765,9,13,0,11,1,4,0,0,0,40,38
37,2,344480,15,10,2,2,0,4,1,0,0,65,38
24,2,379066,15,10,4,0,1,4,1,0,2205,24,38
57,4,118806,3,2,6,2,2,4,0,0,1602,45,3
52,4,146579,11,9,0,11,4,2,1,0,0,40,38
23,2,433669,7,12,4,0,1,4,1,0,0,40,38
68,2,204082,15,10,6,3,1,4,0,0,0,45,38
61,1,115023,11,9,2,7,0,4,1,0,0,40,38
44,2,194049,15,10,0,7,4,2,0,0,0,35,38
24,2,119156,11,9,4,5,3,4,1,0,0,40,38
23,2,87528,9,13,4,11,1,4,0,0,0,45,38
27,2,184078,8,11,0,0,4,4,0,0,0,40,38
54,2,263925,3,2,2,13,0,4,1,0,0,50,38
30,3,68330,15,10,2,11,0,4,1,0,0,50,38
17,2,181580,1,7,4,7,3,4,0,0,0,16,38
19,2,237455,11,9,4,5,3,4,0,0,0,25,38
79,0,62176,10,16,6,3,1,4,1,0,0,6,38
21,5,140764,15,10,4,0,3,4,0,0,0,12,38
17,1,244856,1,7,4,9,3,4,0,0,0,40,38
34,2,253438,15,10,2,3,0,4,1,0,0,60,38
25,2,252803,11,9,4,7,4,2,0,0,0,40,38
43,2,226902,9,13,2,11,0,4,1,0,0,50,38
31,4,226624,6,5,2,2,0,4,1,0,0,60,38
25,5,194954,15,10,2,7,5,4,0,0,0,15,38
21,2,104981,15,10,4,9,3,4,1,0,0,48,38
71,2,228806,6,5,0,8,1,2,0,0,0,6,38
20,2,94401,11,9,4,3,4,4,0,0,0,40,38
50,2,168539,11,9,2,2,0,4,1,0,0,40,38
34,1,136331,9,13,2,9,0,4,1,0,0,60,38
20,2,388156,15,10,4,9,3,4,1,0,0,24,38
18,2,173585,11,9,4,11,3,2,0,0,0,18,38
39,2,176335,12,14,2,3,0,4,1,7688,0,65,38
29,2,199499,8,11,4,7,1,2,1,0,0,40,38
32,2,198452,11,9,2,4,5,4,0,0,0,40,38
51,2,302146,1,7,4,7,1,2,0,0,0,40,38
37,2,167851,11,9,2,2,0,4,1,0,0,50,38
39,2,123945,11,9,2,0,5,4,0,0,0,40,38
27,3,120126,9,13,2,3,0,4,1,0,1887,45,38
24,2,199444,9,13,4,3,3,4,0,0,0,15,38
37,2,178136,11,9,2,6,0,2,1,0,0,40,38
46,2,35406,5,4,5,7,1,4,0,0,0,32,38
32,2,604506,11,9,2,13,3,4,1,0,0,72,25
24,2,346909,11,9,2,2,0,4,1,0,0,44,25
41,2,86399,15,10,5,0,1,4,0,0,0,38,38
44,4,218653,9,13,0,2,3,4,1,0,0,40,38
35,2,36270,11,9,0,2,1,4,1,0,0,60,38
25,2,120535,11,9,0,11,4,4,0,0,0,40,38
23,2,205865,9,13,4,3,3,4,1,0,0,28,38
54,2,215990,11,9,2,3,0,4,1,0,0,40,38
21,2,278254,11,9,2,6,0,2,1,0,0,40,38
45,2,165937,11,9,0,13,3,4,1,0,0,60,38
60,2,199085,0,6,2,6,0,4,1,0,0,40,38
54,1,178356,6,5,2,7,0,4,1,0,0,40,38
23,2,197613,15,10,4,0,1,4,0,0,0,40,38
31,5,59969,11,9,2,0,2,4,0,0,0,35,38
46,3,120121,9,13,2,11,0,4,1,0,0,50,38
32,5,127651,11,9,2,10,0,4,1,0,0,40,38
63,2,361631,12,14,5,9,1,4,0,0,0,40,38
61,2,149981,11,9,2,0,5,4,0,2414,0,5,38
49,4,263568,9,13,2,3,0,4,1,0,0,60,38
24,2,86745,9,13,4,0,2,1,0,0,0,16,38
45,2,187666,8,11,6,3,1,4,0,0,0,45,38
37,2,167735,8,11,2,2,0,4,1,0,1887,40,38
42,1,121012,15,10,2,3,0,4,1,0,0,45,38
25,2,632834,11,9,4,2,3,2,1,0,0,40,38
46,3,201865,14,15,2,9,0,4,1,0,0,60,38
28,2,142712,11,9,4,5,3,4,1,0,0,40,38
47,2,345493,14,15,2,9,0,1,1,99999,0,55,35
57,3,140319,11,9,2,0,0,4,1,0,0,50,38
34,2,111415,11,9,2,11,0,4,1,0,0,70,38
41,5,116520,10,16,2,9,0,4,1,0,0,40,38
45,2,230979,15,10,3,0,1,4,0,0,0,40,38
42,4,33795,11,9,2,2,0,4,1,0,0,45,38
60,5,234854,10,16,2,9,0,4,1,0,1902,40,38
20,2,100188,15,10,4,12,3,4,0,0,0,24,38
36,2,160035,15,10,2,3,0,4,1,0,0,55,38
49,2,107425,12,14,4,11,1,4,0,0,0,35,38
25,2,176162,9,13,4,5,3,4,1,0,0,40,38
41,2,172307,6,5,2,2,0,4,1,0,0,40,38
32,2,217460,6,5,2,13,0,4,1,0,0,50,38
41,2,648223,3,2,3,4,4,4,1,0,0,40,25
48,3,136878,11,9,2,2,0,4,1,0,0,60,38
22,2,110946,15,10,4,7,1,4,0,0,0,40,38
32,2,164190,11,9,2,5,0,4,1,0,0,30,38
24,2,206671,8,11,2,2,0,4,1,0,0,40,38
26,2,143068,15,10,2,3,0,4,1,2407,0,50,38
23,2,215115,9,13,4,0,1,4,0,0,0,40,38
44,2,42476,11,9,4,0,2,4,0,0,0,30,38
50,2,124963,9,13,2,3,0,4,1,99999,0,55,38
33,2,392812,15,10,2,5,0,4,1,0,0,50,38
38,2,196123,11,9,2,2,0,4,1,0,0,50,38
62,2,155094,8,11,2,3,5,4,0,0,0,45,38
38,2,258761,11,9,0,3,1,4,1,0,0,50,38
45,2,277434,7,12,6,12,4,4,1,0,0,40,38
43,4,315971,12,14,4,3,1,4,0,0,0,40,38
42,2,66118,15,10,0,6,1,4,0,0,0,40,38
47,4,355978,10,16,2,13,0,4,1,0,2002,45,38
19,2,237848,15,10,4,7,3,4,1,0,0,3,38
64,2,119506,11,9,0,7,1,4,0,0,0,15,38
55,2,189933,15,10,2,13,0,4,1,0,0,84,38
26,2,116991,11,9,2,2,0,4,1,0,0,40,38
24,2,204172,11,9,4,5,3,4,0,0,0,48,38
21,2,119309,15,10,4,12,3,4,1,0,1602,16,38
46,2,83064,7,12,2,6,0,4,1,0,0,40,38
47,2,190139,12,14,2,3,0,4,1,0,0,40,38
43,2,252519,9,13,2,5,0,2,1,0,0,40,13
23,5,173945,9,13,4,9,3,4,0,0,0,27,38
22,2,141297,15,10,4,12,3,4,1,0,0,40,38
49,2,34377,2,8,2,2,0,4,1,0,0,40,38
45,2,243631,10,16,2,9,0,1,1,0,0,45,2
57,4,222216,15,10,2,3,5,4,0,0,0,60,38
40,2,353432,0,6,0,6,1,4,0,0,0,35,38
38,2,269318,9,13,2,0,0,4,1,5178,0,50,38
61,3,187124,11,9,2,3,0,4,1,0,0,20,38
26,2,341353,9,13,4,7,2,4,1,0,0,15,38
22,2,251073,6,5,4,7,3,4,1,0,0,50,38
29,2,114982,9,13,2,12,0,4,1,0,0,40,38
28,2,39232,9,13,4,9,1,4,1,0,0,45,38
23,2,134997,11,9,0,7,4,4,0,0,0,80,38
46,2,155933,9,13,4,6,1,4,0,0,1602,8,38
31,3,467108,9,13,4,9,1,4,1,0,0,45,38
48,2,247685,15,10,0,2,1,4,1,3325,0,40,38
33,2,275632,11,9,2,13,0,4,1,0,0,40,38
75,2,200068,15,10,2,3,0,4,1,0,0,35,38
32,3,244665,11,9,2,2,0,4,1,5178,0,45,38
22,2,374313,11,9,2,13,0,4,1,0,0,50,38
46,0,227310,15,10,4,0,4,2,0,0,0,40,38
46,5,421223,15,10,4,3,1,4,0,0,0,40,38
33,2,158688,15,10,2,13,0,4,1,0,0,40,38
51,3,258735,11,9,0,10,1,4,1,0,0,81,38
25,2,33610,11,9,4,5,1,4,1,0,0,45,38
41,2,266530,11,9,2,7,0,0,1,0,0,45,38
47,2,180277,11,9,2,0,5,4,0,0,0,40,17
34,1,226296,9,13,2,10,0,4,1,0,0,40,38
74,2,84197,12,14,0,11,1,4,0,0,0,10,38
35,2,105803,15,10,2,2,0,4,1,0,0,50,38
54,2,182314,10,16,2,3,0,4,1,0,1977,50,38
22,2,167787,11,9,4,7,1,4,0,0,0,40,38
45,5,36032,11,9,0,10,4,2,0,0,0,40,38
34,2,226629,11,9,4,8,1,4,0,0,0,40,25
22,2,175374,15,10,2,7,0,4,1,0,0,24,38
34,3,23778,9,13,0,3,1,4,1,0,0,50,38
52,3,234286,11,9,2,3,0,4,1,15024,0,40,38
61,2,198078,11,9,2,13,0,4,1,0,0,40,38
31,5,55849,15,10,4,2,1,4,1,0,0,40,38
23,2,217169,9,13,4,0,3,4,0,0,0,40,38
37,2,32668,9,13,2,6,0,4,1,0,0,43,38
52,5,338816,12,14,4,0,1,4,1,0,0,70,38
51,2,120914,0,6,4,4,3,4,1,0,0,40,38
37,1,52465,11,9,4,7,1,4,1,0,0,40,38
50,5,172970,11,9,2,13,0,4,1,0,0,40,32
39,2,206951,9,13,2,9,0,4,1,0,0,40,38
46,2,194698,9,13,4,9,3,4,1,0,0,60,38
48,2,304791,15,10,6,0,1,4,0,0,0,40,38
64,2,114994,11,9,2,7,0,4,1,0,0,20,38
45,4,298130,11,9,2,3,0,4,1,0,0,25,38
26,5,158963,12,14,4,3,1,4,0,0,0,40,38
46,2,328216,11,9,2,2,0,4,1,0,0,40,38
36,2,212433,11,9,4,2,3,2,1,0,0,40,38
24,2,213427,11,9,4,0,1,4,1,0,0,40,38
44,2,172025,15,10,5,0,4,4,0,0,0,38,38
25,2,212302,15,10,5,0,4,4,0,0,0,40,38
44,1,160943,11,9,2,13,0,2,1,0,0,40,38
71,2,187493,11,9,2,10,0,4,1,0,0,40,38
22,2,252355,11,9,4,7,1,4,1,0,0,27,38
67,3,171564,11,9,2,9,5,4,0,20051,0,30,8
20,2,54012,11,9,4,5,3,4,1,0,0,40,38
49,1,46537,11,9,0,0,1,4,0,594,0,10,38
53,2,358056,1,7,0,7,4,4,0,0,0,40,38
30,2,128065,15,10,2,12,0,4,1,0,0,45,38
26,2,314798,11,9,4,0,1,4,1,0,0,50,38
45,4,33234,9,13,2,11,0,4,1,0,0,40,38
49,2,44434,15,10,0,12,2,4,1,0,0,35,38
49,1,52590,11,9,6,10,1,2,1,0,0,40,38
31,2,265706,11,9,2,2,0,4,1,7298,0,40,38
30,2,303867,11,9,5,13,1,4,1,0,0,44,38
49,2,149949,11,9,0,2,1,4,1,0,1876,40,38
39,2,238415,9,13,2,3,0,4,1,0,0,50,38
31,2,147284,10,16,2,9,0,4,1,0,1977,99,38
51,4,311569,11,9,0,11,1,4,1,0,0,40,38
56,2,314727,11,9,2,2,0,4,1,0,0,35,38
62,4,197353,11,9,2,2,0,4,1,0,1740,40,38
36,2,166988,9,13,2,9,5,4,0,0,0,40,38
29,2,183887,9,13,4,0,3,4,1,0,0,40,38
23,2,580248,11,9,4,12,1,4,0,0,0,40,38
29,4,169544,11,9,2,13,0,4,1,5178,0,40,38
53,3,110445,15,10,2,4,0,4,1,0,0,60,38
28,2,163772,11,9,2,7,0,3,1,0,0,40,38
56,2,132026,9,13,2,11,0,2,1,7688,0,45,38
35,2,195744,11,9,2,7,0,4,1,0,0,40,38
37,2,37109,11,9,2,7,5,1,0,0,0,60,29
21,2,174907,11,9,4,0,3,4,0,0,0,40,38
27,2,212622,12,14,4,3,3,4,0,0,0,40,38
37,2,215392,9,13,0,9,1,4,0,0,0,40,38
26,2,917220,2,8,4,13,3,2,1,0,0,40,38
60,2,24872,15,10,5,13,1,0,0,0,0,30,38
19,2,100999,15,10,4,7,3,4,0,0,0,20,38
27,2,106758,11,9,0,0,4,4,0,0,0,45,38
34,2,181388,11,9,0,0,1,4,0,0,0,40,38
24,2,113466,9,13,4,0,3,4,1,0,0,40,38
48,2,207277,12,14,2,3,0,4,1,15024,0,40,38
42,4,82161,0,6,6,13,4,4,1,0,0,35,38
29,2,187073,9,13,4,2,1,4,1,0,0,40,38
27,2,249315,11,9,2,11,0,4,1,0,0,60,38
19,2,293928,11,9,4,0,3,4,0,0,0,20,38
33,2,159442,9,13,2,7,5,4,0,0,0,40,38
43,2,342567,9,13,3,0,4,4,0,0,0,40,38
55,2,129762,11,9,0,0,4,4,0,0,0,40,38
29,2,235393,11,9,2,2,0,2,1,0,0,40,38
17,2,25051,0,6,4,7,3,4,1,0,0,16,38
50,2,177896,11,9,2,2,0,4,1,0,0,50,38
30,2,393965,7,12,0,0,1,4,0,0,0,25,38
32,2,90969,8,11,2,13,0,4,1,0,0,45,38
57,2,96779,4,3,2,2,0,4,1,0,0,40,38
33,5,163110,9,13,4,9,1,4,1,0,0,20,38
30,1,211654,12,14,2,9,0,4,1,0,0,40,38
32,2,153471,11,9,4,4,1,4,1,0,0,35,38
22,2,138768,15,10,4,3,3,4,1,0,0,50,38
38,2,354739,8,11,2,9,0,1,1,0,0,36,29
43,2,122749,11,9,2,2,0,4,1,0,0,55,38
18,2,118376,15,10,4,7,3,4,0,0,0,15,38
28,1,138332,10,16,0,9,1,4,0,0,0,40,38
46,2,121168,11,9,0,2,1,4,0,0,0,40,38
31,2,62374,11,9,2,9,0,4,1,0,0,50,38
29,5,356089,9,13,2,3,0,4,1,7688,0,40,38
27,2,134890,9,13,4,12,3,4,1,0,0,50,38
26,2,269060,9,13,4,0,3,4,0,0,0,40,38
46,2,224559,11,9,2,13,0,2,1,0,0,40,38
45,3,149865,9,13,2,6,0,4,1,0,0,60,38
20,2,241752,11,9,2,6,0,4,1,0,0,40,38
59,2,151977,0,6,5,8,1,2,0,0,0,30,38
33,2,54782,9,13,2,0,0,4,1,0,1579,42,38
45,2,77927,9,13,6,7,3,1,0,0,0,40,29
55,2,314592,11,9,2,2,0,4,1,0,0,40,38
24,0,287988,9,13,4,1,1,4,1,0,0,40,38
29,2,280618,15,10,2,5,0,4,1,0,0,40,38
39,2,238008,11,9,6,0,3,4,0,0,0,40,38
46,2,318259,8,11,0,12,2,4,0,0,0,36,38
30,2,53158,7,12,4,12,1,4,0,0,0,40,38
53,3,263925,11,9,2,11,0,4,1,99999,0,40,38
60,0,237317,8,11,0,9,4,4,1,4934,0,40,38
49,2,169818,11,9,2,7,5,2,0,0,0,40,38
46,1,162566,12,14,0,9,4,4,0,0,0,50,1
44,2,145160,10,16,2,9,0,4,1,0,0,40,38
33,2,159888,1,7,2,2,0,4,1,0,0,40,38
23,2,335067,9,13,4,11,1,4,1,0,0,50,38
50,2,287927,11,9,2,9,5,4,0,0,0,16,38
40,2,193995,11,9,2,7,0,4,1,0,0,30,38
41,2,171351,15,10,2,2,0,4,1,0,0,40,38
24,2,175254,15,10,4,13,1,2,1,0,0,40,38
52,2,241444,3,2,2,2,0,3,1,0,0,50,32
40,2,209833,11,9,4,2,1,4,1,0,0,40,38
45,0,380127,9,13,4,3,1,4,0,0,0,40,38
53,0,276868,12,14,2,0,0,4,1,0,0,40,38
41,4,197176,9,13,2,4,0,4,1,0,0,75,38
26,2,173992,15,10,2,2,0,4,1,0,0,45,38
47,1,219632,7,12,5,3,1,4,1,0,1408,40,38
42,2,355728,8,11,4,2,1,4,1,0,0,44,38
21,2,337766,15,10,2,0,0,4,1,0,0,40,38
27,2,329005,11,9,4,2,3,4,1,0,0,40,38
25,2,216724,11,9,0,3,3,4,1,0,0,40,38
23,2,174754,15,10,4,11,1,4,0,0,0,30,38
36,1,224947,9,13,4,9,4,4,1,0,0,40,38
38,1,252250,7,12,2,10,0,4,1,0,0,56,38
36,2,58602,4,3,4,7,1,4,1,0,0,35,38
40,2,326310,15,10,2,2,0,4,1,0,0,44,38
48,4,133694,9,13,3,3,1,2,1,0,0,40,22
54,2,225599,12,14,2,9,0,1,1,7298,0,40,18
55,4,161334,11,9,6,7,1,4,0,0,0,25,26
19,2,184759,11,9,4,0,1,4,0,0,0,26,38
34,4,137223,0,6,4,7,3,4,0,0,0,40,38
37,2,186934,1,7,2,6,0,4,1,3103,0,44,38
42,4,157562,9,13,2,4,0,4,1,0,1902,80,38
19,2,85690,11,9,4,6,4,4,1,0,0,30,38
36,2,226013,11,9,2,6,0,2,1,5178,0,40,38
32,2,115631,15,10,4,0,1,4,0,4101,0,50,38
43,4,144928,11,9,4,4,1,4,1,0,0,60,38
18,2,194561,15,10,4,7,3,4,1,0,0,12,38
53,1,99064,6,5,2,2,0,4,1,0,0,40,38
57,2,163047,11,9,2,3,5,4,0,0,0,38,38
19,2,129151,11,9,4,2,1,4,0,0,0,40,38
34,2,162442,11,9,2,0,5,4,0,0,0,20,38
40,2,254478,15,10,2,2,0,4,1,7298,0,50,38
35,2,356238,7,12,4,7,1,4,0,0,0,80,38
47,0,229646,11,9,3,0,1,2,0,0,0,40,32
34,0,436341,15,10,1,0,5,4,0,0,0,40,38
42,4,207392,11,9,2,11,0,4,1,0,0,12,38
36,2,279615,9,13,0,11,3,4,0,0,0,40,38
37,2,170718,11,9,2,3,0,4,1,0,0,40,38
24,2,161092,15,10,2,0,0,4,1,7298,0,40,38
44,4,127482,11,9,2,2,0,4,1,7298,0,50,8
33,2,178429,9,13,2,9,0,4,1,0,0,40,38
35,2,42044,11,9,2,6,0,4,1,0,0,30,38
41,2,118853,15,10,2,11,0,4,1,0,0,40,38
23,2,380544,15,10,2,0,0,4,1,0,0,40,38
35,2,314897,5,4,2,2,0,4,1,0,0,40,32
36,2,28996,15,10,2,11,0,4,1,0,0,45,38
38,2,174717,9,13,2,11,0,4,1,0,0,50,38
37,2,49115,12,14,2,3,0,4,1,0,0,60,38
43,0,410867,10,16,4,9,1,4,0,0,0,50,38
50,3,304955,9,13,2,11,0,4,1,0,0,60,38
19,2,64112,2,8,4,0,1,4,0,0,0,40,38
68,4,89011,10,16,2,9,0,4,1,0,0,50,1
28,4,278073,11,9,4,6,2,2,1,0,0,30,38
19,2,177945,15,10,4,11,3,4,1,0,0,25,38
48,2,34186,11,9,2,4,0,4,1,0,0,70,38
20,2,188612,15,10,4,0,3,4,0,0,0,38,26
57,4,56480,11,9,2,3,0,4,1,0,0,1,38
56,0,107314,15,10,0,0,1,2,0,0,0,40,38
53,1,188772,11,9,6,7,1,4,0,0,0,30,38
55,2,189933,0,6,2,2,0,4,1,0,0,40,38
37,4,137314,11,9,2,3,0,4,1,0,0,60,38
36,5,210830,12,14,4,9,3,4,0,0,0,30,38
36,3,164866,7,12,5,3,1,4,1,0,0,50,38
43,2,145711,15,10,2,11,0,4,1,0,0,72,38
18,2,92008,11,9,4,5,2,4,0,0,0,28,38
33,2,511517,11,9,2,9,0,4,1,0,0,40,38
33,2,189265,9,13,4,3,1,4,0,0,0,40,38
51,2,673764,12,14,4,9,1,4,1,27828,0,40,38
45,2,306889,9,13,2,3,5,4,0,0,0,40,38
31,2,407930,5,4,2,5,0,4,1,0,0,40,38
49,1,102359,6,5,6,5,4,4,1,0,2231,40,38
40,5,50093,12,14,0,9,4,4,0,0,0,20,38
52,2,208302,11,9,2,6,0,4,1,0,0,60,38
27,2,604045,9,13,4,11,1,4,1,0,0,40,38
66,4,427422,10,16,2,11,0,4,1,0,2377,25,38
52,5,349795,9,13,2,10,0,4,1,0,0,40,38
27,2,183523,15,10,2,13,0,4,1,0,0,40,38
29,2,77009,1,7,5,11,1,4,0,0,2754,42,38
59,2,169982,9,13,2,3,0,4,1,0,2002,50,38
51,2,34361,15,10,2,3,5,4,0,0,0,20,38
26,2,229523,11,9,2,6,5,4,0,0,0,56,38
41,2,144460,15,10,0,6,3,4,1,0,0,40,21
55,2,61708,11,9,2,0,0,4,1,6418,0,50,38
28,2,115464,11,9,4,7,3,2,0,0,0,40,38
23,2,462294,7,12,4,7,3,2,1,0,0,44,38
50,2,234373,12,14,2,3,5,4,0,0,1485,40,38
32,2,177531,0,6,0,7,4,2,0,0,0,23,38
30,1,363032,11,9,2,10,0,2,1,0,0,40,38
58,2,174040,15,10,4,4,1,4,1,0,0,40,38
53,0,39643,11,9,6,3,1,4,0,0,0,58,38
57,4,353808,15,10,2,11,0,4,1,0,0,60,38
17,2,160029,1,7,4,7,2,4,0,0,0,22,38
27,1,66824,9,13,4,9,1,0,0,3325,0,43,38
34,1,202729,11,9,2,10,0,4,1,0,0,40,38
31,2,33117,11,9,0,3,1,4,1,0,0,50,38
37,1,233825,9,13,2,9,5,4,0,15024,0,50,38
30,2,460408,15,10,2,11,0,4,1,0,1672,45,38
50,2,177487,11,9,2,2,0,4,1,0,0,40,38
27,2,704108,9,13,4,9,1,4,1,0,0,50,38
51,2,332243,9,13,0,9,1,4,1,0,0,45,38
21,2,294295,11,9,4,0,4,4,1,0,0,40,38
29,2,213692,15,10,4,2,3,4,1,0,0,45,38
20,2,163665,15,10,4,13,3,4,0,0,0,17,38
37,0,48779,9,13,2,9,0,4,1,0,0,40,38
23,2,227943,7,12,4,11,3,4,1,0,0,30,38
77,2,123959,11,9,6,0,1,4,0,0,0,32,38
20,2,186830,11,9,4,13,2,2,1,0,0,45,38
45,2,220641,15,10,0,3,4,4,0,0,0,40,38
41,1,193524,7,12,2,12,0,4,1,0,0,40,38
21,2,32732,15,10,4,11,1,4,1,0,0,40,38
17,2,195262,1,7,4,2,3,4,1,0,0,17,38
35,5,172475,9,13,4,3,1,1,0,2977,0,45,38
60,4,327474,11,9,2,11,0,4,1,0,0,70,38
24,2,291355,15,10,0,0,1,4,0,0,0,60,38
53,2,313243,15,10,5,2,1,4,1,0,2444,45,38
50,2,313321,7,12,0,11,1,4,0,0,0,40,38
57,2,175017,4,3,2,7,0,4,1,0,0,40,21
35,2,385847,15,10,2,2,0,4,1,0,0,40,38
17,2,193748,1,7,4,11,3,4,1,0,0,15,38
23,2,183789,11,9,4,11,3,4,1,0,0,40,38
31,2,109020,9,13,4,9,4,3,1,0,0,40,38
41,2,198196,11,9,2,13,0,4,1,0,0,40,38
57,2,78707,11,9,4,0,3,4,0,0,0,40,38
18,2,74539,0,6,4,11,1,4,1,0,0,20,38
35,2,299353,11,9,4,7,4,2,0,0,0,40,38
33,2,55291,12,14,2,3,0,4,1,0,0,40,38
21,2,143604,15,10,4,11,3,4,0,0,0,8,38
38,2,102945,9,13,2,11,0,4,1,0,0,52,38
57,2,199847,9,13,2,3,0,4,1,15024,0,60,38
22,2,205940,9,13,4,0,3,4,0,1055,0,30,38
46,2,551962,11,9,5,5,4,4,0,0,0,50,28
19,2,84747,11,9,4,11,3,4,0,0,0,24,38
34,2,236543,11,9,4,2,3,4,1,0,0,40,38
21,2,25265,11,9,4,2,3,4,1,0,0,40,38
38,4,282461,5,4,2,11,0,4,1,0,0,35,38
46,2,95636,15,10,0,5,1,4,1,0,0,45,38
28,2,247819,8,11,2,9,5,4,0,0,0,5,38
44,2,125461,9,13,2,11,0,4,1,0,0,40,38
34,4,152109,11,9,2,13,0,4,1,0,0,60,38
32,5,169973,12,14,4,0,1,4,0,0,0,38,38
37,2,294292,14,15,2,3,0,4,1,0,0,40,38
21,4,304602,8,11,4,4,3,4,1,0,0,98,38
33,2,162312,11,9,0,11,1,1,1,0,0,45,23
44,5,98989,9,13,2,9,0,0,1,0,0,38,38
28,2,177955,1,7,2,0,5,4,0,0,0,40,25
45,2,155659,9,13,2,9,0,4,1,0,0,60,38
34,2,143699,11,9,2,11,5,4,0,0,0,15,38
46,2,269045,14,15,2,9,0,2,1,0,0,40,38
21,4,103277,2,8,2,0,5,4,0,4508,0,30,31
26,2,358975,15,10,4,8,1,4,0,0,0,50,17
22,2,173736,11,9,4,2,1,4,1,0,0,50,38
36,2,526968,0,6,0,3,4,4,0,0,0,40,38
47,5,103743,5,4,2,13,0,4,1,0,0,40,38
29,2,146343,11,9,4,7,4,2,0,0,0,25,38
42,4,103980,8,11,2,9,0,4,1,0,0,50,38
19,4,116385,1,7,4,0,1,4,0,0,0,40,38
17,2,150262,1,7,4,11,3,4,0,0,0,20,38
20,2,396722,15,10,4,11,1,4,0,0,0,40,38
25,1,334267,15,10,2,3,0,4,1,0,0,40,38
38,2,180342,9,13,2,0,0,4,1,0,0,40,38
66,1,189834,5,4,6,7,1,4,0,0,0,20,38
23,2,104443,15,10,4,0,3,4,0,0,0,40,38
58,2,247276,5,4,6,7,1,3,0,0,0,30,38
55,2,104996,5,4,2,13,0,4,1,0,0,50,38
40,2,118853,9,13,2,3,0,4,1,0,0,60,38
